date,renderedContent,user
2023-02-24 11:44:55+00:00,"3.508 million passengers pass thru Kuala Lumpur International Airport (KLIA) for January 2023

Jan 2020: 5.312m
Jan 2022: 1.040m
Jan 2023: 3.508m (66.04% pre covid)

Dec 2022: 62.40% pre covid
Jan 2023: 66.04% pre covid

@MY_Airports",https://twitter.com/malaysia_covid
2023-02-19 23:17:30+00:00,Wishing all the best to SPM students out there ! 😇,https://twitter.com/malaysia_covid
2023-02-19 10:45:56+00:00,This is not a cosplay for obvious reasons but its giving yea (you understand what is it) 😳💀😅🙃,https://twitter.com/malaysia_covid
2023-02-17 11:39:25+00:00,MP Kepala Batas ……… what is this 😅,https://twitter.com/malaysia_covid
2023-02-16 12:53:42+00:00,"Autism, Autoimmune Disease and Cancer ???

It seems if I only spend RM5 per day to eat Rice with Chicken based on her I could get those things even Autism ya 😅😅",https://twitter.com/malaysia_covid
2023-02-16 08:31:25+00:00,"Penang - Important location for business between Malaysia and Germany Industrial

KL - Political discussion with the King &amp; Prime Minister

Sarawak - Will be accompanied by local and international experts in relation to flora fauna ecosystem and related issues to it",https://twitter.com/malaysia_covid
2023-02-16 08:26:30+00:00,"Germany President will be visiting 3 states in Malaysia namely Penang, Sarawak &amp; Kuala Lumpur and is currently in Penang via Chief Minister post",https://twitter.com/malaysia_covid
2023-02-15 06:15:56+00:00,https://t.co/pOrW2jqDHP,https://twitter.com/malaysia_covid
2023-02-15 03:26:19+00:00,"2022 Passenger Movements

Penang International Airport
- International Arrivals: 629,476
- Total passenger: 4,242,997

Kota Kinabalu International Airport
- Domestic Arrivals (till Nov): 1,300,729
- International Arrivals (till Nov): 210,434
- Total passenger: Est. near 4 million",https://twitter.com/malaysia_covid
2023-02-14 12:13:37+00:00,@JemilahMahmood Wow very very long 🙃 but safely arrived back 👍🏻,https://twitter.com/malaysia_covid
2023-02-14 08:43:06+00:00,"@JemilahMahmood Based on my check for KLIA, flight seems to be moving without any disruption (no major delays etc) only earlier got 5 flights being diverted and normal now but flights via Subang do seems not much being updated (probably any disruption? unsure)",https://twitter.com/malaysia_covid
2023-02-14 07:06:04+00:00,"COVID update (past 14 days)

Reported New Cases: 3,308
- Selangor: 1,125
- KL: 856
- Melaka: 250
- Sarawak: 165
- Johor: 144
- Perak: 125
- Penang: 114
- Negeri Sembilan: 103
- Kedah: 102
- Sabah: 75
and others

Reported Deaths: 10
- Perak: 4
- Johor: 3
- Kedah, Perak &amp; Sabah: 1",https://twitter.com/malaysia_covid
2023-02-14 07:01:44+00:00,"Thailand to expand 4 major airports to cope with rising International tourists
- Suvarnabhumi
- Don Mueang
- Phuket
- U-Tapao/Pattaya

How about Malaysia?
We do have airports urgently need expansion &amp; upgrade as well (Penang easiest answer)

@MY_Airports
newsinfo.inquirer.net/1727717/thaila…",https://twitter.com/malaysia_covid
2023-02-09 08:57:47+00:00,On other note do hope the connectivity between Terminal 1 and Terminal 2 can be improved so much more. In fact the ERL connecting both terminals should be free as well since we're changing terminals of the same airport not different airport,https://twitter.com/malaysia_covid
2023-02-09 04:31:06+00:00,KLIA and KLIA2 is set to be rebranded to KLIA (Terminal 1 and Terminal 2),https://twitter.com/malaysia_covid
2023-02-08 12:46:04+00:00,"Penang International Airport

International flights increase from 10 weekly flights in Nov 2021 to 184 weekly flights as of Dec 2022 or 64.34% (286 pre covid amount)

International arrivals climb from 7,367 in 2021 to 629,476 passengers in 2022

Overall 50.93% pre covid levels",https://twitter.com/malaysia_covid
2023-02-08 09:33:26+00:00,"Kuala Lumpur International Airport
- 2022 Passenger: 25.377 million
- December 2022: 3.701 million
- 2019 Passenger: 62.236 million

Penang International Airport
- 2022 Passenger: 4,242,997
- December 2022: Around 600,000+
- 2019 Passenger: 8,331,408

No details for others yet ..",https://twitter.com/malaysia_covid
2023-02-08 04:07:21+00:00,"- Operational issues
- Half of AirAsia's aircraft are still scheduled for maintenance

AirAsia just stop direct flight to Kota Kinabalu from Penang as well where both Kota Kinabalu &amp; Kuching has 2 daily flights where both routes now Firefly will serve",https://twitter.com/malaysia_covid
2023-02-06 10:27:35+00:00,"Kota Kinabalu Airport
- Capacity: Terminal 1 (9 million)
- 2019 traffic: 9,445,494 passengers

Penang Airport
- Capacity: 6.5 million
- 2019 traffic: 8,331,291 passengers

Subang Airport
- Capacity: Upon soon upgrade 8 million
- 2019 traffic: 2,259,595 passengers",https://twitter.com/malaysia_covid
2023-02-06 05:37:32+00:00,The upgrade/expansion for Subang Airport will push airport capacity to handle 8 million passengers per year and that makes Subang Airport 3rd highest capacity in Malaysia below KLIA and Kota Kinabalu airport pushing Penang to No.4 with currently only at 6.5 million capacity,https://twitter.com/malaysia_covid
2023-01-31 12:42:33+00:00,"December 2022 Traffic

Changi - 4.62 million
BKK Suvarnabhumi - 4.2 million
KLIA - 3.7 million
Incheon - 3.45 million
Jeju - 2.19 million
BKK Don Mueang - 2.1 million
Gimpo - 1.70 million

Dec 2019
- Changi: 6.41m
- Incheon: 6.093m
- KLIA: 5.931m
- Jeju: 2.634m
- Gimpo: 2.120m",https://twitter.com/malaysia_covid
2023-01-31 10:42:59+00:00,"2022 Passenger Traffic Recovery !

Soekarno Hatta - 40.54 million
Ho Chi Minh City - 34 million
Changi - 32.20 million
Jeju - 29.703 million
BKK Suvarnabhumi - 28.8 million
KLIA - 25.377 million
Gimpo - 24.524 million
Incheon - 17.869 million
BKK Don Mueang - 16.1 million",https://twitter.com/malaysia_covid
2023-01-31 01:22:48+00:00,😅😅,https://twitter.com/malaysia_covid
2023-01-30 11:56:05+00:00,"Kuala Lumpur International Airport (December 2022)
- 3.7 million passenger movements
- December 2022 is at 62.40% pre pandemic levels

KLIA passenger traffic for the whole 2022
- 25.377 million passengers
- 40.72% pre pandemic levels (62.326m in 2019)

@MY_Airports",https://twitter.com/malaysia_covid
2023-01-29 10:56:51+00:00,"Malaysia Airports (MAHB) Passenger Traffic for 2022 !!

Domestic Traffic
- 36.2m out of 51.90m
- 69.7% pre pandemic levels

International Traffic
- 16.5m out of 53.26m
- 30.98% pre pandemic levels

International traffic only at 30% pre pandemic levels for 2022 😅 hope 2023 better",https://twitter.com/malaysia_covid
2023-01-17 06:13:14+00:00,George Town–Butterworth LRT is a proposed extension of the Bayan Lepas-Georgetown LRT is a very good option as huge amount of people commute by car/motorcycle between the Penang Mainland (includes Kedah and northern Perak) into the Penang Island (vice versa) during rush hours,https://twitter.com/malaysia_covid
2023-01-17 05:38:09+00:00,"Malaysia is falling behind in terms of Tourism recovery compared to Thailand and Indonesia and even Singapore

Even scheduled flights via KLIA is the lowest if compare to Jakarta, Bangkok, Singapore Changi and Ho Chi Minh City airports even though in 2019 KLIA is at 400k annually",https://twitter.com/malaysia_covid
2023-01-17 05:31:40+00:00,"Thailand, Singapore and Indonesia welcomed 10 million, 4.6 million &amp; 4.58 million visitors, respectively which saw arrivals return to about one-quarter of pre-pandemic levels. Vietnam’s 3.6 million foreign visitors, although short of the government’s target",https://twitter.com/malaysia_covid
2023-01-17 05:31:39+00:00,"Malaysia welcomed about 3 million visitors in 2022, up from 134,728 visitors the previous year, according to Tourism Malaysia. The intake was just about 12 percent of the number that arrived in 2019.",https://twitter.com/malaysia_covid
2023-01-14 06:41:31+00:00,"Vaccination in Malaysia 💉

3rd dose: 16,289,610 (+1,192) [49.9%]
*Daily 3rd dose highest since 19/8/22*

4th dose: 711,666 (+10,861) [2.2%]
*Daily 4th dose highest since 29/7/22*

Sarawak once again speeding with 3rd and 4th dose jabs in Malaysia if compared to other states",https://twitter.com/malaysia_covid
2023-01-14 06:34:47+00:00,@deorunner yup mine is back to normal as well :),https://twitter.com/malaysia_covid
2023-01-14 06:33:18+00:00,@moui ok same now back to normal 👍🏻,https://twitter.com/malaysia_covid
2023-01-14 06:32:40+00:00,"Based on report, in 2022 there was ASF outbreaks at 124 pig farms in Penang which 120 farms in the Seberang Perai district and 4 farms in the Island involving 267,348 pigs

The outbreak in Seberang Prai Selatan district alone involved 139,795 pigs",https://twitter.com/malaysia_covid
2023-01-14 06:29:49+00:00,"7 pig farms (25,000 pigs) in the Seberang Perai district Penang have been affected with the African Swine Fever which the states now declares disaster

All of the 25,000 pigs will be culled in stages to prevent the spread of ASF towards other pigs

ASF DO NOT spread to humans !",https://twitter.com/malaysia_covid
2023-01-13 13:22:39+00:00,"Great data same like COVID data site 👍🏻

Imagine if they can have data by states as well for this (silent screaming) 🤌🏻😂",https://twitter.com/malaysia_covid
2023-01-13 07:55:09+00:00,"3rd dose Vaccination coverage !

[%]
Klang Valley - 70.3
Penang - 61.3
Negeri Sembilan - 58.8
Melaka - 58.5
Johor - 56.7
Sarawak - 56.2
Labuan - 50.1
MALAYSIA - 49.9
Perak - 46.7
Pahang - 37.6
Kedah - 34.4
Perlis - 31.3
Terengganu - 28.2
Sabah - 24.5
Kelantan - 17.7",https://twitter.com/malaysia_covid
2023-01-13 07:48:28+00:00,"Malaysia
4th dose: 700,675 (+10,640) [2.1%]

Selangor - 2,916
Sarawak - 2,624
Johor - 1,398
KL - 1,210
Kedah - 366
Pahang - 292
Penang - 292
Perak - 265
Kelantan - 258
Terengganu - 202
Negeri Sembilan - 254
Sabah - 188
Putrajaya - 184
Melaka - 116
Labuan - 62
Perlis - 13 https://t.co/QyHJXkFc1r",https://twitter.com/malaysia_covid
2023-01-12 03:50:14+00:00,"Malaysia Vaccination 11/1

1st dose: 28,122,957 (+96)[86.1%]
2nd dose: 27,534,415 (+69)[84.3%]
3rd dose: 16,287,219 (+913)[49.9%]
4th dose: 689,877 (+8,579)[2.1%] https://t.co/EygP6mcBDj",https://twitter.com/malaysia_covid
2023-01-11 13:02:47+00:00,"Question !

Is there any ‘weeks’ gap you must follow if you wanna take covid booster and flu shot? How long will it be?

Plus where can we find flu shot as well?

Question from me but perhaps for anyone who’s curious about it as well. Hope to get some answers ✌🏻",https://twitter.com/malaysia_covid
2023-01-11 11:27:03+00:00,"Malaysia Booster 2 (4th dose): +7,453

Selangor - 2,135
Sarawak - 1,430
Johor - 1,012
KL - 880
Kedah - 451
Negeri Sembilan - 364
Penang - 240
Putrajaya - 229 
Pahang - 141
Kelantan - 130
Terengganu - 122
Melaka - 97
Perak - 93
Sabah - 75
Labuan - 30
Perlis - 24",https://twitter.com/malaysia_covid
2023-01-11 11:23:31+00:00,"Malaysia Booster 1 (3rd dose): +832

Selangor - 169
Johor - 137
Kedah - 84
Sarawak - 83
Putrajaya - 65
KL - 55
Negeri Sembilan - 45
Terengganu - 40
Kelantan - 36
Pahang - 34
Penang - 32
Sabah - 19 
Melaka - 19
Perak - 14
Perlis - 0
Labuan - 0",https://twitter.com/malaysia_covid
