date,renderedContent,user
2020-05-09 23:27:03+00:00,Why did you choose those countries and not Britain and/or Spain and or France?,https://twitter.com/KurtSchlichter
2020-07-07 17:31:27+00:00,Ron DeSantis appears to be confused about what the contact tracing regulations are in his own state https://t.co/hrQtLmNzEB,https://twitter.com/atrupar
2020-05-26 20:35:25+00:00,Trump muses about using insulin just for fun https://t.co/PWvEhEcmTM,https://twitter.com/atrupar
2020-05-14 19:08:01+00:00,Trump began his remarks in Pennsylvania by disparaging social distancing https://t.co/N8LdXi5icu,https://twitter.com/atrupar
2020-05-07 19:14:46+00:00,When does Flynn rejoin the administration?,https://twitter.com/Rschooley
2020-04-12 17:00:11+00:00,"Trump’s acquittal was Feb 5. He held four political rallies &amp; had a Florida golf vacation between that date and Feb 27, when he claimed coronavirus would go away on its own “like a miracle.” 

The claim he was “distracted by impeachment” is total BS.",https://twitter.com/atrupar
2020-04-08 12:27:32+00:00,"""doesn't work out well for Republicans"" is the key phrase here",https://twitter.com/atrupar
2020-04-01 04:13:47+00:00,The Trump presidency turned out even worse than I could’ve imagined in 2016. What a catastrophe.,https://twitter.com/atrupar
2020-03-24 16:07:26+00:00,Mike Pence is the warmup act for Trump during the Fox News coronavirus virtual town hall. So far Bill Hemmer's questions have been total softballs. https://t.co/wEEt4EcP53,https://twitter.com/atrupar
2020-03-21 14:23:50+00:00,This is stunningly irresponsible,https://twitter.com/atrupar
2020-03-20 12:20:34+00:00,Remember when Wilbur Ross said coronavirus would be good for the economy?,https://twitter.com/atrupar
2020-03-20 11:46:49+00:00,Nothing matters,https://twitter.com/atrupar
2020-03-17 15:39:37+00:00,they're doing the awkward standing around thing again https://t.co/NuC4b0C4WF,https://twitter.com/atrupar
2020-03-17 16:49:13+00:00,Orwellian,https://twitter.com/BrendanNyhan
2020-03-09 01:50:40+00:00,Multiple Republican members of Congress are under quarantine since @mattgaetz had a laugh about a pandemic that has already killed his constituents.,https://twitter.com/atrupar
