date,renderedContent,user
2022-06-21 16:26:07+00:00,"@AFD_en @FinanceInCommon @EU_Commission @RiouxRemy @Practitioners_ @AdamaMko @ornella_dm @EIB @AfDB_Group @Adfi_Africa @Enabel_Belgium @Carl_Michiels @sioconnell1 @anna_lipchitz Same old same from the tiny, if ever, achievements since Covid-19 hit the already poverty stricken oldest continent…

Donors?.. 

Wake up! https://t.co/nzb3jO0aCO",https://twitter.com/diasporaonline
2021-10-14 06:16:21+00:00,"Pandemic at center stage of the economic recovery narrative:

✅How can we build back with with low employment numbers?
✅Attract &amp; retain workforce?
✅Will same pre-Covid-19 old tactics work?

Only change is permanent…
Time for Volunteer Benefit package to set in.

Let’s talk! https://t.co/e1Xhfyjl8A",https://twitter.com/diasporaonline
2021-09-24 05:02:57+00:00,"Great lunch networking session formats in Washington DC, right before Covid-19, pointing at the rising tuition cost across the Nation… Covid-19 may have forced a way out when it comes to distance learning, as we’re yet to cope with the true implications… https://t.co/iNnDjycWvB",https://twitter.com/diasporaonline
2021-08-20 16:21:23+00:00,"@AfricanBizMag Worse, local governments are not aligned yet to Covid-19 imposed shift in governance and public sector overhaul… 

Hesitancy in private sector role and thus support makes it compelling to believe that even #AfCFTA scope is not yet fully understood. https://t.co/or92NiotTP",https://twitter.com/diasporaonline
2021-07-16 03:32:27+00:00,@democracynow How many death accounted for with the bleach solution to Covid-19 following our deposed kingpin recommendation? https://t.co/0ZJhQgtUKa,https://twitter.com/diasporaonline
2021-07-10 21:23:38+00:00,"Despite COVID-19, IMF estimates 3.2% growth in African markets in 2021, matching 2019 levels, and rising to 3.9% in 2022. This economic resilience, coupled with positive demographic trends, position African countries as ideal markets for US capital in search of diversification… https://t.co/4cfIPUVe0e",https://twitter.com/diasporaonline
2021-06-29 01:56:44+00:00,"@kethier @MsLaToshaBrown @unitehere @BlackVotersMtr @harvardiop @HarvardCPL @SICIHarvard @DETFutureCity @IndivisibleTeam @ezralevin All great, let’s keep the focus on both avenues: social justice and economic inclusion… And amplify the message of resilience alongside these post Covid-19 times whereby our disenfranchised communities need assistance in navigating the system. https://t.co/t8OXNtVMUs",https://twitter.com/diasporaonline
2021-06-29 01:45:05+00:00,"@Newsweek At least Cali is trying to fix it for the benefits of their constituents… More deserving than those states whose unemployment offices opted to simply end their programs, swept under the rug, avoiding further liabilities, at the expense of theirs.

Covid-19 reeling still here… https://t.co/1l6QKmhOXw",https://twitter.com/diasporaonline
2021-06-20 22:40:48+00:00,@GreenbeltOnline @DCist @goingoutguide @PoPville @HyattsvilleWire @mdmilestones Great deal of community resources to rely on as a post Covid-19 start… https://t.co/iwEatTrywF,https://twitter.com/diasporaonline
2021-06-20 17:20:59+00:00,"@GeneUSMC It truly goes without saying…

Airy fairy does not equal true leadership, for both domestic and international affairs… 

Without mentioning his botched attempt to cure covid-19 through bleach infusion in the body with targeted X-ray onto the tissues… 🤭🧐🤔 https://t.co/ZqsQOw67Gk",https://twitter.com/diasporaonline
2021-05-26 19:50:49+00:00,"@katbeme13 @SBAIsabel @SBAgov Pre Covid-19 Small Business known for stark inequality in #ACCESS, Covid-19 and post seem to get worse days ahead with 85% of small businesses out of scope in stimulus monies requirements…

This happens when the right to #access is predicated on #race, #worth and #zipcode… Sad! https://t.co/UJyPVZJhBV",https://twitter.com/diasporaonline
2021-05-26 05:02:51+00:00,"@SBAIsabel @SBAgov America’s business comeback still VICTIM OF RACE INEQUALITY… And below, the NARRATIVE FOR THE GATEKEEPERS.

Covid-19, the assumption that they know better vanishes in midst of our hopes when we’re being singled out and denied the very right to #access… Our color, their issue.👇🏾 https://t.co/EvEagTqVKN",https://twitter.com/diasporaonline
2021-05-26 05:01:51+00:00,"@SBAgov America’s business comeback still VICTIM OF RACE INEQUALITY… And below, the NARRATIVE FOR THE GATEKEEPERS.

Covid-19, the assumption that they know better vanishes in midst of our hopes when we’re being singled out and denied the very right to #access… Our color, their issue.👇🏾 https://t.co/cZGineoTmB",https://twitter.com/diasporaonline
2021-05-26 04:59:40+00:00,"@ElaineAGilligan @speaknsee @SBAgov @SBAIsabel @POTUS @America1stLegal @marcorubio @SenSchumer @SenJackyRosen @HawleyMO @SenSanders @RepMTG @AOC @SpeakerPelosi @JohnCornyn America’s business comeback still VICTIM OF RACE INEQUALITY… And below, the NARRATIVE FOR THE GATEKEEPERS.

Covid-19, the assumption that they know better vanishes in midst of our hopes when we’re being singled out and denied the very right to #access… Our color, their issue.👇🏾 https://t.co/sxELJx5Uh3",https://twitter.com/diasporaonline
2021-05-02 19:23:34+00:00,"@IFAD @IFADPresident Not through predatory lending…  

Meaning NOT under such financial accountability requirements you condone at this time.

Mostly during this Covid-19, project financing appealing to other than such 600 million low-income RURAL YOUNG PEOPLE &amp; communities. 

Shift narrative first. https://t.co/hQHpFXP9Ll",https://twitter.com/diasporaonline
2021-05-02 04:16:04+00:00,"@IFAD @abcfund This is predatory lending…  

Meaning NOT under such financial accountability requirements you condone at this time.

Mostly during this Covid-19, project financing appealing to other than such 600 million low-income RURAL YOUNG PEOPLE &amp; communities. 

Shift narrative first. https://t.co/BD5y1mRah7",https://twitter.com/diasporaonline
2021-04-20 00:34:58+00:00,@SP_Gateway @IPC_IG @FAO @giz_gmbh The fact that poverty stricken areas of the poorest among the poor are still being served with high accountability financial standards in getting the Covid-19 stimulus packages to those who need it the most. https://t.co/PAIlOAZUfL,https://twitter.com/diasporaonline
2021-04-01 06:40:28+00:00,@ekundayo_dami1 @IFAD And yet predatory financing is allowed... The other evil clogging post Covid-19 comeback. https://t.co/PLsMOrJ3FA,https://twitter.com/diasporaonline
