url,date,rawContent,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,links,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,card,viewCount,vibe
https://twitter.com/yihyng/status/1267237390881402881,2020-05-31 23:31:52+00:00,call call day ,call call day ,1267237390881402881,https://twitter.com/yihyng,0,0,1,0,1267237390881402881,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,"[Photo(previewUrl='https://pbs.twimg.com/media/EZYhr4iU4AA2Yrr?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZYhr4iU4AA2Yrr?format=jpg&name=large', altText=None)]",,,,,,"Coordinates(longitude=103.817832999913, latitude=1.33435500006012)","Place(id='5f1f473ed6455f55', fullName='North-East Region, Singapore', name='North-East Region', type='admin', country='Singapore', countryCode='SG')",['covid_19'],,,,
https://twitter.com/JuiceTales/status/1267231786632790016,2020-05-31 23:09:36+00:00,enter new phase one period healthy body grab new promo juice set x juice boost immunity contains balance fruit vege free delivery ,enter new phase one period healthy body grab new promo juice set x juice boost immunity contains balance fruit vege free delivery,1267231786632790016,https://twitter.com/JuiceTales,0,0,0,0,1267231786632790016,en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://instagram.com,Instagram,"[TextLink(text='instagram.com/p/CA3sKEgnqm4/…', url='https://www.instagram.com/p/CA3sKEgnqm4/?igshid=6eyqfrnco6my', tcourl='https://t.co/YbhGXzfBXw', indices=(215, 238))]",,,,,,,"Coordinates(longitude=103.90126705, latitude=1.31658053)","Place(id='58a4c3a0d54e1400', fullName='Central Region, Singapore', name='Central Region', type='admin', country='Singapore', countryCode='SG')",,,,,
https://twitter.com/sitimariamah1/status/1267225719047950344,2020-05-31 22:45:29+00:00,every new month brings new hope new dream new wish amp paryers wishing whole wide world free virus amp vaccine found soon possible ,every new month brings new hope new dream new wish amp paryers wishing whole wide world free virus amp vaccine found soon possible,1267225719047950344,https://twitter.com/sitimariamah1,0,0,1,0,1267225719047950344,en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://instagram.com,Instagram,"[TextLink(text='instagram.com/p/CA3pZlZhXmO0…', url='https://www.instagram.com/p/CA3pZlZhXmO07Nf3W3VYQEqfHEChRXitQYL0Cw0/?igshid=f6wcll4u0vqa', tcourl='https://t.co/9WWbfBqSe3', indices=(196, 219))]",,,,,,,"Coordinates(longitude=103.93690062, latitude=1.35944809)","Place(id='6635b2fcebd13c64', fullName='East Region, Singapore', name='East Region', type='admin', country='Singapore', countryCode='SG')",,,,,
https://twitter.com/SajidTweetsBD/status/1267114389150134272,2020-05-31 15:23:06+00:00,meanwhile new zealand nine day new covid case covid patient hospital one active case remaining testing center closing plan underway open travel epidemiologist say nz chance eliminating disease nz govt,meanwhile new zealand nine day new covid case covid patient hospital one active case remaining testing center closing plan underway open travel epidemiologist say nz chance eliminating disease nz govt,1267114389150134272,https://twitter.com/SajidTweetsBD,0,0,0,0,1267114389150134272,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,"Coordinates(longitude=103.696411999967, latitude=1.33636499997564)","Place(id='14d9532bd696d8cb', fullName='North Region, Singapore', name='North Region', type='admin', country='Singapore', countryCode='SG')",,,,,
https://twitter.com/audreytan/status/1267109798010478593,2020-05-31 15:04:52+00:00,pandemic unlocked new thing never thought would instance told often geraldtock green finger cactus died care start ,pandemic unlocked new thing never thought would instance told often geraldtock green finger cactus died care start,1267109798010478593,https://twitter.com/audreytan,0,0,1,0,1267109798010478593,en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://instagram.com,Instagram,"[TextLink(text='instagram.com/p/CA20rr1ntE1/…', url='https://www.instagram.com/p/CA20rr1ntE1/?igshid=88ykqqt0oifs', tcourl='https://t.co/NTSNoCg7dH', indices=(216, 239))]",,,,,,,"Coordinates(longitude=103.856, latitude=1.29306)","Place(id='58a4c3a0d54e1400', fullName='Central Region, Singapore', name='Central Region', type='admin', country='Singapore', countryCode='SG')",['Covid'],,,,
https://twitter.com/sinandservice/status/1267093887547514881,2020-05-31 14:01:38+00:00,would awesome dbsmarinaregatta weekend wishing day would come back soon palsdb dragonboat promontory marina bay ,would awesome dbsmarinaregatta weekend wishing day would come back soon palsdb dragonboat promontory marina bay,1267093887547514881,https://twitter.com/sinandservice,0,0,2,0,1267093887547514881,en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://instagram.com,Instagram,"[TextLink(text='instagram.com/p/CA2tcyFlNLg/…', url='https://www.instagram.com/p/CA2tcyFlNLg/?igshid=123dobf73v10n', tcourl='https://t.co/WoDnVJu2DM', indices=(183, 206))]",,,,,,,"Coordinates(longitude=103.85386867, latitude=1.28148958)","Place(id='58a4c3a0d54e1400', fullName='Central Region, Singapore', name='Central Region', type='admin', country='Singapore', countryCode='SG')","['DBSMarinaRegatta', 'palsdb', 'dragonboat']",,,,
https://twitter.com/cheryltan88/status/1267090840070918145,2020-05-31 13:49:32+00:00,singapore vending machine local community centre citizen claim mask scan national id card pick size amp color amp voila sglife bedok ,singapore vending machine local community centre citizen claim mask scan national id card pick size amp color amp voila sglife bedok ,1267090840070918145,https://twitter.com/cheryltan88,2,1,8,0,1267090840070918145,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,"[Photo(previewUrl='https://pbs.twimg.com/media/EZWcY_cU0AIFLyv?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZWcY_cU0AIFLyv?format=jpg&name=large', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/EZWcY_SUEAE47-p?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZWcY_SUEAE47-p?format=jpg&name=large', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/EZWcY_UU4AATh2v?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZWcY_UU4AATh2v?format=jpg&name=large', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/EZWcY_TVAAE4-Ip?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZWcY_TVAAE4-Ip?format=jpg&name=large', altText=None)]",,,,,,"Coordinates(longitude=103.932258, latitude=1.327107)","Place(id='0fc32c8524942000', fullName='Heartbeat@Bedok', name='Heartbeat@Bedok', type='poi', country='Singapore', countryCode='SG')","['Singapore', 'sglife', 'covid19', 'covid_19', 'Bedok']",,,,
https://twitter.com/keith_weeSG/status/1267051787887849472,2020-05-31 11:14:21+00:00,school reopening soon let u pray number stay circuitbreakersg singapore,school reopening soon let u pray number stay circuitbreakersg singapore,1267051787887849472,https://twitter.com/keith_weeSG,0,0,0,0,1267051787887849472,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,https://twitter.com/ChannelNewsAsia/status/1266999240657522688,,,,"Coordinates(longitude=103.817832999913, latitude=1.33435500006012)","Place(id='5f1f473ed6455f55', fullName='North-East Region, Singapore', name='North-East Region', type='admin', country='Singapore', countryCode='SG')","['COVID__19', 'circuitbreakersg', 'Singapore']",,,,
https://twitter.com/hongruilee/status/1267015293789855744,2020-05-31 08:49:20+00:00,circuitbreakingorange day saying agree everything portrayed snack plz stayhome stayathome singapore circuitbreakersg home ,circuitbreakingorange day saying agree everything portrayed snack plz stayhome stayathome singapore circuitbreakersg home,1267015293789855744,https://twitter.com/hongruilee,0,0,0,0,1267015293789855744,en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://instagram.com,Instagram,"[TextLink(text='instagram.com/p/CA2JtNfFH_c/…', url='https://www.instagram.com/p/CA2JtNfFH_c/?igshid=184wnjhrs71s1', tcourl='https://t.co/LOhqZord1a', indices=(174, 197))]",,,,,,,"Coordinates(longitude=103.79281657, latitude=1.44246134)","Place(id='14d9532bd696d8cb', fullName='North Region, Singapore', name='North Region', type='admin', country='Singapore', countryCode='SG')","['circuitbreakingorange', 'covid_19', 'stayhome', 'stayathome', 'singapore', 'circuitbreakersg']",,,,
https://twitter.com/_aprilcity/status/1267006649522221056,2020-05-31 08:14:59+00:00,hi salam brother congrats brother solemnisation quick question due covid solemnisation made via online,hi salam brother congrats brother solemnisation quick question due covid solemnisation made via online,1267006649522221056,https://twitter.com/_aprilcity,1,0,0,0,1267006649522221056,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,https://twitter.com/nasrulljarlani/status/1266789379101478912,,,,"Coordinates(longitude=103.749959507073, latitude=1.2123138339349)","Place(id='58a4c3a0d54e1400', fullName='Central Region, Singapore', name='Central Region', type='admin', country='Singapore', countryCode='SG')",,,,,
https://twitter.com/GabrielSim/status/1267006214132527104,2020-05-31 08:13:15+00:00,india develop health innovation ecosystem dominant economic sector streamlining development regulatory process lending support innovator compete global platform healthcare ,india develop health innovation ecosystem dominant economic sector streamlining development regulatory process lending support innovator compete global platform healthcare,1267006214132527104,https://twitter.com/GabrielSim,0,0,0,0,1267006214132527104,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"[TextLink(text='financialexpress.com/opinion/how-in…', url='https://www.financialexpress.com/opinion/how-india-can-develop-its-health-ecosystem-into-a-dominant-post-covid-economic-sector/1971654/', tcourl='https://t.co/7OHxVoYahO', indices=(244, 267))]",,,,,,,"Coordinates(longitude=103.749959507073, latitude=1.2123138339349)","Place(id='58a4c3a0d54e1400', fullName='Central Region, Singapore', name='Central Region', type='admin', country='Singapore', countryCode='SG')","['India', 'health', 'innovation', 'regulatory', 'innovators', 'healthcare']",,"SummaryCard(title='How India can develop its health ecosystem into a dominant, post-Covid economic sector', url='https://www.financialexpress.com/opinion/how-india-can-develop-its-health-ecosystem-into-a-dominant-post-covid-economic-sector/1971654/', description='By streamlining development and regulatory processes, and lending more support so our innovators can compete on a global platform, India can develop its health innovation ecosystem into a dominant,...', thumbnailUrl='https://pbs.twimg.com/card_img/1632448059530510336/hE0CIor3?format=jpg&name=orig', siteUser=None, creatorUser=User(username='FinancialXpress', id=50279781, displayname='Financial Express', rawDescription='Official Twitter account of FinancialExpress | The Indian Express Group |  @femarkets @fehindi @Xpressmobility @expressdrives @FEAspire @FETechBytes', renderedDescription='Official Twitter account of FinancialExpress | The Indian Express Group |  @femarkets @fehindi @Xpressmobility @expressdrives @FEAspire @FETechBytes', descriptionLinks=None, verified=True, created=datetime.datetime(2009, 6, 24, 11, 29, 19, tzinfo=datetime.timezone.utc), followersCount=809174, friendsCount=91, statusesCount=491700, favouritesCount=2131, listedCount=2731, mediaCount=181677, location='India', protected=False, link=TextLink(text='financialexpress.com', url='http://www.financialexpress.com', tcourl='https://t.co/ZdL9Ep0STb', indices=(0, 23)), profileImageUrl='https://pbs.twimg.com/profile_images/1526899567320793089/4ffBX5vx_normal.jpg', profileBannerUrl='https://pbs.twimg.com/profile_banners/50279781/1676091888', label=None))",,
https://twitter.com/whywendywrites/status/1266985357888950272,2020-05-31 06:50:23+00:00,snapshot circuit breaker singapore,snapshot circuit breaker singapore,1266985357888950272,https://twitter.com/whywendywrites,0,0,0,0,1266985357888950272,en,"<a href=""http://www.squarespace.com"" rel=""nofollow"">Squarespace</a>",http://www.squarespace.com,Squarespace,,,,,,,,"Coordinates(longitude=103.819836, latitude=1.352083)","Place(id='14d9532bd696d8cb', fullName='North Region, Singapore', name='North Region', type='admin', country='Singapore', countryCode='SG')",,,,,
https://twitter.com/kwahdrahteenee/status/1266914975932510208,2020-05-31 02:10:43+00:00,year full lesson learnt blm going happen next month,year full lesson learnt blm going happen next month,1266914975932510208,https://twitter.com/kwahdrahteenee,0,0,1,0,1266914975932510208,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,"Coordinates(longitude=103.817832999913, latitude=1.33435500006012)","Place(id='5f1f473ed6455f55', fullName='North-East Region, Singapore', name='North-East Region', type='admin', country='Singapore', countryCode='SG')",,,,,
https://twitter.com/JuiceTales/status/1266893986444251137,2020-05-31 00:47:18+00:00,feel energetic refreshing promo juice set  juice juicecleanse juicediet juicedetox coldpressedjuice detoxjuice healthydiet detox ,feel energetic refreshing promo juice set juice juicecleanse juicediet juicedetox coldpressedjuice detoxjuice healthydiet detox,1266893986444251137,https://twitter.com/JuiceTales,0,0,0,0,1266893986444251137,en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://instagram.com,Instagram,"[TextLink(text='juicetales.com.sg/covid19offer', url='https://www.juicetales.com.sg/covid19offer', tcourl='https://t.co/tTzlFQYdsp', indices=(65, 88)), TextLink(text='instagram.com/p/CA1SivnnNPv/…', url='https://www.instagram.com/p/CA1SivnnNPv/?igshid=19zbxj6dcn9dx', tcourl='https://t.co/bddh23TLMF', indices=(194, 217))]",,,,,,,"Coordinates(longitude=103.90126705, latitude=1.31658053)","Place(id='58a4c3a0d54e1400', fullName='Central Region, Singapore', name='Central Region', type='admin', country='Singapore', countryCode='SG')","['juice', 'juicecleanse', 'juicediet', 'juicedetox', 'coldpressedjuice', 'detoxjuice', 'healthydiet', 'detox', 'cleanse']",,,,
