date	renderedContent	user
2020-03-18 12:50:55+00:00	"@19criticalcare At least for children, there are some data - up to 40% can have coinfection 
#PedsICU 
#covid19 #coronavirus 

Clinical and CT features in pediatric patients with COVID‐19 infection: Different points from adults onlinelibrary.wiley.com/doi/full/10.10…"	https://twitter.com/leejanhau
2020-07-27 13:45:29+00:00	#covid19 #coronavirus impacting research	https://twitter.com/leejanhau
2020-07-23 11:52:49+00:00	"Horton @TheLancet: Trust, Proximity between science and political leaders is key to combat #covid19 #coronavirus
#pedsICU 

Webinar by @NUSMedicine"	https://twitter.com/leejanhau
2020-07-23 11:32:22+00:00	"When asked about retraction of hydroxychlroquine paper, Horton @TheLancet: We learned that we must not over react and maintain trust for science to love forward; we need more checks for database studies especially from databases we are not familiar with. 
#covid19
#coronavirus"	https://twitter.com/leejanhau
2020-07-23 11:28:58+00:00	"Horton @TheLancet: modeling the response according to influenzae was a major mistake for public health. 
We should have changed after knowing the structure of the #coronavirus #covid19  
#pedsicu 
Webinar by @NUSMedicine 

We must indeed learn for the next pandemic"	https://twitter.com/leejanhau
2020-07-23 11:25:48+00:00	"Horton @TheLancet: What is striking for #covid19 is the political instability - 
Zero leadership from the USA and the words from USA about China &amp; @WHO  
This may be the biggest science failure ever. 
Strong words at #coronavirus webinar organised by @NUSMedicine 
#pedsICU"	https://twitter.com/leejanhau
2020-07-23 11:09:21+00:00	"Dale Fisher from @NUSingapore living off the session: 4 main countries in the past week for #covid19 cases - USA, India, Brazil and South Africa 
#epidemiology 
#coronavirus 
#PedsICU"	https://twitter.com/leejanhau
2020-07-18 03:54:03+00:00	"@threadreaderapp unroll please 
#PedsICU
#PedsID
#covid19
#coronavirus"	https://twitter.com/leejanhau
2020-07-18 00:30:02+00:00	"@threadreaderapp, please do your magic here as well :) 

#pedsICU
#covid19
#coronavirus
#mics
#pimts
#kawasaki"	https://twitter.com/leejanhau
2020-07-16 00:02:31+00:00	"The plot thickens for Pediatric #covid19 #coronavirus 
Is #pimts #mics #kawasaki part of a similar spectrum? 
#pedsicu 
#pedsID
#pedsrheum"	https://twitter.com/leejanhau
2020-07-15 02:30:46+00:00	"Joining @ongsoomay as co-host is @daisychains2806! Do join us for a lively exchange of ideas and experience in Pediatric #covid19 

#pedsICU 
#pedsID
#coronavirus"	https://twitter.com/leejanhau
